pdf, Part No.,Series Name,Rated Power,Tolerance,T.C.R,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-11K,MFR-12FTF52-11K,MFR,1/6W,±1%,±100ppm/°C,11 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-11K3,MFR-12FTF52-11K3,MFR,1/6W,±1%,±100ppm/°C,11 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-11K5,MFR-12FTF52-11K5,MFR,1/6W,±1%,±100ppm/°C,11 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-11R,MFR-12FTF52-11R,MFR,1/6W,±1%,±100ppm/°C,11,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-120K,MFR-12FTF52-120K,MFR,1/6W,±1%,±100ppm/°C,120 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-120R,MFR-12FTF52-120R,MFR,1/6W,±1%,±100ppm/°C,120,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-122K,MFR-12FTF52-122K,MFR,1/6W,±1%,±100ppm/°C,122 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-124R,MFR-12FTF52-124R,MFR,1/6W,±1%,±100ppm/°C,124,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-12K,MFR-12FTF52-12K,MFR,1/6W,±1%,±100ppm/°C,12 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-12K1,MFR-12FTF52-12K1,MFR,1/6W,±1%,±100ppm/°C,12 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-12K4,MFR-12FTF52-12K4,MFR,1/6W,±1%,±100ppm/°C,12 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-12K5,MFR-12FTF52-12K5,MFR,1/6W,±1%,±100ppm/°C,12 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-12R,MFR-12FTF52-12R,MFR,1/6W,±1%,±100ppm/°C,12,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-130K,MFR-12FTF52-130K,MFR,1/6W,±1%,±100ppm/°C,130 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-130R,MFR-12FTF52-130R,MFR,1/6W,±1%,±100ppm/°C,130,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-133K,MFR-12FTF52-133K,MFR,1/6W,±1%,±100ppm/°C,133 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-13K,MFR-12FTF52-13K,MFR,1/6W,±1%,±100ppm/°C,13 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-13K3,MFR-12FTF52-13K3,MFR,1/6W,±1%,±100ppm/°C,13 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-13K7,MFR-12FTF52-13K7,MFR,1/6W,±1%,±100ppm/°C,13 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-13R,MFR-12FTF52-13R,MFR,1/6W,±1%,±100ppm/°C,13,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-140K,MFR-12FTF52-140K,MFR,1/6W,±1%,±100ppm/°C,140 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-14K,MFR-12FTF52-14K,MFR,1/6W,±1%,±100ppm/°C,14 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-150K,MFR-12FTF52-150K,MFR,1/6W,±1%,±100ppm/°C,150 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-150R,MFR-12FTF52-150R,MFR,1/6W,±1%,±100ppm/°C,150,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-15K,MFR-12FTF52-15K,MFR,1/6W,±1%,±100ppm/°C,15 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-15R,MFR-12FTF52-15R,MFR,1/6W,±1%,±100ppm/°C,15,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-160K,MFR-12FTF52-160K,MFR,1/6W,±1%,±100ppm/°C,160 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-160R,MFR-12FTF52-160R,MFR,1/6W,±1%,±100ppm/°C,160,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-162K,MFR-12FTF52-162K,MFR,1/6W,±1%,±100ppm/°C,162 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-16K,MFR-12FTF52-16K,MFR,1/6W,±1%,±100ppm/°C,16 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-16R,MFR-12FTF52-16R,MFR,1/6W,±1%,±100ppm/°C,16,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-170R,MFR-12FTF52-170R,MFR,1/6W,±1%,±100ppm/°C,170,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-178R,MFR-12FTF52-178R,MFR,1/6W,±1%,±100ppm/°C,178,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-17K,MFR-12FTF52-17K,MFR,1/6W,±1%,±100ppm/°C,17 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-17K4,MFR-12FTF52-17K4,MFR,1/6W,±1%,±100ppm/°C,17 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-17K8,MFR-12FTF52-17K8,MFR,1/6W,±1%,±100ppm/°C,17 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-180K,MFR-12FTF52-180K,MFR,1/6W,±1%,±100ppm/°C,180 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-180R,MFR-12FTF52-180R,MFR,1/6W,±1%,±100ppm/°C,180,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-182K,MFR-12FTF52-182K,MFR,1/6W,±1%,±100ppm/°C,182 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-18K,MFR-12FTF52-18K,MFR,1/6W,±1%,±100ppm/°C,18 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-18K2,MFR-12FTF52-18K2,MFR,1/6W,±1%,±100ppm/°C,18 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-18K7,MFR-12FTF52-18K7,MFR,1/6W,±1%,±100ppm/°C,18 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-18R,MFR-12FTF52-18R,MFR,1/6W,±1%,±100ppm/°C,18,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-190R,MFR-12FTF52-190R,MFR,1/6W,±1%,±100ppm/°C,190,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-196R,MFR-12FTF52-196R,MFR,1/6W,±1%,±100ppm/°C,196,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K,MFR-12FTF52-1K,MFR,1/6W,±1%,±100ppm/°C,1 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K1,MFR-12FTF52-1K1,MFR,1/6W,±1%,±100ppm/°C,1 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K2,MFR-12FTF52-1K2,MFR,1/6W,±1%,±100ppm/°C,1 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K21,MFR-12FTF52-1K21,MFR,1/6W,±1%,±100ppm/°C,1 210,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K24,MFR-12FTF52-1K24,MFR,1/6W,±1%,±100ppm/°C,1 240,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K3,MFR-12FTF52-1K3,MFR,1/6W,±1%,±100ppm/°C,1 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K4,MFR-12FTF52-1K4,MFR,1/6W,±1%,±100ppm/°C,1 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K5,MFR-12FTF52-1K5,MFR,1/6W,±1%,±100ppm/°C,1 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K54,MFR-12FTF52-1K54,MFR,1/6W,±1%,±100ppm/°C,1 540,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K6,MFR-12FTF52-1K6,MFR,1/6W,±1%,±100ppm/°C,1 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K69,MFR-12FTF52-1K69,MFR,1/6W,±1%,±100ppm/°C,1 690,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K78,MFR-12FTF52-1K78,MFR,1/6W,±1%,±100ppm/°C,1 780,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K8,MFR-12FTF52-1K8,MFR,1/6W,±1%,±100ppm/°C,1 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K9,MFR-12FTF52-1K9,MFR,1/6W,±1%,±100ppm/°C,1 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1K93,MFR-12FTF52-1K93,MFR,1/6W,±1%,±100ppm/°C,1 930,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1M,MFR-12FTF52-1M,MFR,1/6W,±1%,±100ppm/°C,1 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1M2,MFR-12FTF52-1M2,MFR,1/6W,±1%,±100ppm/°C,1 200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1M3,MFR-12FTF52-1M3,MFR,1/6W,±1%,±100ppm/°C,1 300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1M5,MFR-12FTF52-1M5,MFR,1/6W,±1%,±100ppm/°C,1 500 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1M8,MFR-12FTF52-1M8,MFR,1/6W,±1%,±100ppm/°C,1 800 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1R,MFR-12FTF52-1R,MFR,1/6W,±1%,±100ppm/°C,1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1R1,MFR-12FTF52-1R1,MFR,1/6W,±1%,±100ppm/°C,1.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1R2,MFR-12FTF52-1R2,MFR,1/6W,±1%,±100ppm/°C,1.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1R3,MFR-12FTF52-1R3,MFR,1/6W,±1%,±100ppm/°C,1.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1R5,MFR-12FTF52-1R5,MFR,1/6W,±1%,±100ppm/°C,1.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1R6,MFR-12FTF52-1R6,MFR,1/6W,±1%,±100ppm/°C,1.6,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-1R8,MFR-12FTF52-1R8,MFR,1/6W,±1%,±100ppm/°C,1.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-200K,MFR-12FTF52-200K,MFR,1/6W,±1%,±100ppm/°C,200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-200R,MFR-12FTF52-200R,MFR,1/6W,±1%,±100ppm/°C,200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-20K,MFR-12FTF52-20K,MFR,1/6W,±1%,±100ppm/°C,20 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-20K5,MFR-12FTF52-20K5,MFR,1/6W,±1%,±100ppm/°C,20 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-20R,MFR-12FTF52-20R,MFR,1/6W,±1%,±100ppm/°C,20,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-21K,MFR-12FTF52-21K,MFR,1/6W,±1%,±100ppm/°C,21 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-21K5,MFR-12FTF52-21K5,MFR,1/6W,±1%,±100ppm/°C,21 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-220K,MFR-12FTF52-220K,MFR,1/6W,±1%,±100ppm/°C,220 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-220R,MFR-12FTF52-220R,MFR,1/6W,±1%,±100ppm/°C,220,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-221R,MFR-12FTF52-221R,MFR,1/6W,±1%,±100ppm/°C,221,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-22K,MFR-12FTF52-22K,MFR,1/6W,±1%,±100ppm/°C,22 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-22K1,MFR-12FTF52-22K1,MFR,1/6W,±1%,±100ppm/°C,22 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-22R,MFR-12FTF52-22R,MFR,1/6W,±1%,±100ppm/°C,22,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-240K,MFR-12FTF52-240K,MFR,1/6W,±1%,±100ppm/°C,240 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-240R,MFR-12FTF52-240R,MFR,1/6W,±1%,±100ppm/°C,240,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-24K,MFR-12FTF52-24K,MFR,1/6W,±1%,±100ppm/°C,24 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-24R,MFR-12FTF52-24R,MFR,1/6W,±1%,±100ppm/°C,24,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-254R,MFR-12FTF52-254R,MFR,1/6W,±1%,±100ppm/°C,254,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-25K,MFR-12FTF52-25K,MFR,1/6W,±1%,±100ppm/°C,25 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-261R,MFR-12FTF52-261R,MFR,1/6W,±1%,±100ppm/°C,261,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-270K,MFR-12FTF52-270K,MFR,1/6W,±1%,±100ppm/°C,270 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-270R,MFR-12FTF52-270R,MFR,1/6W,±1%,±100ppm/°C,270,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-274K,MFR-12FTF52-274K,MFR,1/6W,±1%,±100ppm/°C,274 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-27K,MFR-12FTF52-27K,MFR,1/6W,±1%,±100ppm/°C,27 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-27R,MFR-12FTF52-27R,MFR,1/6W,±1%,±100ppm/°C,27,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-280R,MFR-12FTF52-280R,MFR,1/6W,±1%,±100ppm/°C,280,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-28K,MFR-12FTF52-28K,MFR,1/6W,±1%,±100ppm/°C,28 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-294K,MFR-12FTF52-294K,MFR,1/6W,±1%,±100ppm/°C,294 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K,MFR-12FTF52-2K,MFR,1/6W,±1%,±100ppm/°C,2 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K05,MFR-12FTF52-2K05,MFR,1/6W,±1%,±100ppm/°C,2 050,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K15,MFR-12FTF52-2K15,MFR,1/6W,±1%,±100ppm/°C,2 150,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K2,MFR-12FTF52-2K2,MFR,1/6W,±1%,±100ppm/°C,2 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K21,MFR-12FTF52-2K21,MFR,1/6W,±1%,±100ppm/°C,2 210,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K26,MFR-12FTF52-2K26,MFR,1/6W,±1%,±100ppm/°C,2 260,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K3,MFR-12FTF52-2K3,MFR,1/6W,±1%,±100ppm/°C,2 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K37,MFR-12FTF52-2K37,MFR,1/6W,±1%,±100ppm/°C,2 370,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K4,MFR-12FTF52-2K4,MFR,1/6W,±1%,±100ppm/°C,2 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K5,MFR-12FTF52-2K5,MFR,1/6W,±1%,±100ppm/°C,2 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K55,MFR-12FTF52-2K55,MFR,1/6W,±1%,±100ppm/°C,2 550,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K61,MFR-12FTF52-2K61,MFR,1/6W,±1%,±100ppm/°C,2 610,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K7,MFR-12FTF52-2K7,MFR,1/6W,±1%,±100ppm/°C,2 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K74,MFR-12FTF52-2K74,MFR,1/6W,±1%,±100ppm/°C,2 740,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K8,MFR-12FTF52-2K8,MFR,1/6W,±1%,±100ppm/°C,2 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2K94,MFR-12FTF52-2K94,MFR,1/6W,±1%,±100ppm/°C,2 940,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2M,MFR-12FTF52-2M,MFR,1/6W,±1%,±100ppm/°C,2 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2M2,MFR-12FTF52-2M2,MFR,1/6W,±1%,±100ppm/°C,2 200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2M4,MFR-12FTF52-2M4,MFR,1/6W,±1%,±100ppm/°C,2 400 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2M7,MFR-12FTF52-2M7,MFR,1/6W,±1%,±100ppm/°C,2 700 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2R,MFR-12FTF52-2R,MFR,1/6W,±1%,±100ppm/°C,2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2R2,MFR-12FTF52-2R2,MFR,1/6W,±1%,±100ppm/°C,2.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2R4,MFR-12FTF52-2R4,MFR,1/6W,±1%,±100ppm/°C,2.4,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-2R7,MFR-12FTF52-2R7,MFR,1/6W,±1%,±100ppm/°C,2.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-300K,MFR-12FTF52-300K,MFR,1/6W,±1%,±100ppm/°C,300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-300R,MFR-12FTF52-300R,MFR,1/6W,±1%,±100ppm/°C,300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-301K,MFR-12FTF52-301K,MFR,1/6W,±1%,±100ppm/°C,301 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-309K,MFR-12FTF52-309K,MFR,1/6W,±1%,±100ppm/°C,309 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-30K,MFR-12FTF52-30K,MFR,1/6W,±1%,±100ppm/°C,30 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-30K1,MFR-12FTF52-30K1,MFR,1/6W,±1%,±100ppm/°C,30 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-30K9,MFR-12FTF52-30K9,MFR,1/6W,±1%,±100ppm/°C,30 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-30R,MFR-12FTF52-30R,MFR,1/6W,±1%,±100ppm/°C,30,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-31K,MFR-12FTF52-31K,MFR,1/6W,±1%,±100ppm/°C,31 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-32K,MFR-12FTF52-32K,MFR,1/6W,±1%,±100ppm/°C,32 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-32K4,MFR-12FTF52-32K4,MFR,1/6W,±1%,±100ppm/°C,32 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-330K,MFR-12FTF52-330K,MFR,1/6W,±1%,±100ppm/°C,330 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-330R,MFR-12FTF52-330R,MFR,1/6W,±1%,±100ppm/°C,330,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-332R,MFR-12FTF52-332R,MFR,1/6W,±1%,±100ppm/°C,332,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-33K,MFR-12FTF52-33K,MFR,1/6W,±1%,±100ppm/°C,33 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-33K2,MFR-12FTF52-33K2,MFR,1/6W,±1%,±100ppm/°C,33 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-33R,MFR-12FTF52-33R,MFR,1/6W,±1%,±100ppm/°C,33,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-345R,MFR-12FTF52-345R,MFR,1/6W,±1%,±100ppm/°C,345,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-34K,MFR-12FTF52-34K,MFR,1/6W,±1%,±100ppm/°C,34 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-360K,MFR-12FTF52-360K,MFR,1/6W,±1%,±100ppm/°C,360 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-360R,MFR-12FTF52-360R,MFR,1/6W,±1%,±100ppm/°C,360,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-365R,MFR-12FTF52-365R,MFR,1/6W,±1%,±100ppm/°C,365,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-36K,MFR-12FTF52-36K,MFR,1/6W,±1%,±100ppm/°C,36 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-36K5,MFR-12FTF52-36K5,MFR,1/6W,±1%,±100ppm/°C,36 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR-12FTF52-36R,MFR-12FTF52-36R,MFR,1/6W,±1%,±100ppm/°C,36,
